"In_sample","theta","alpha","lambda","rho","mae","rmse"
0,6,0.125,0.00439397056076079,-1,0.0424662059722294,0.0448266642918668
0,6,0.125,0.00439397056076079,1,0.0739261119728758,0.0844226897506088
0,6,0.125,0.00439397056076079,1,0.12818583861863,0.181266219664068
0,4,0.125,0.00163789370695406,1,0.210212245753427,0.23126159064739
0,4,0.125,0.00163789370695406,1,0.244544670672128,0.244941979303965
0,4,0.125,0.00163789370695406,1,0.0371209889581171,0.0379395576423187
0,4,0.125,0.00163789370695406,1,0.223792749986673,0.243963939457771
0,4,0.125,0.00163789370695406,-1,0.0803326091920259,0.100499752674262
0,4,0.125,0.00163789370695406,1,0.0279465888993424,0.0360459490173043
0,4,0.125,0.00163789370695406,1,0.427466285093686,0.439929084777076
0,4,0.125,0.00163789370695406,1,0.114799141585347,0.141049327636421
0,8,0.125,0.0848342898244071,1,0.350166887033437,0.416426892746415
0,8,0.125,0.0848342898244071,1,0.0798593376719154,0.0821662738519545
0,8,0.125,0.0848342898244071,1,0.32236781862153,0.362728243366992
0,8,0.125,0.0848342898244071,1,0.410202844389703,0.538949188453666
0,8,0.125,0.0848342898244071,1,0.133948113900507,0.170881914494918
0,8,0.125,0.0848342898244071,-1,0.297798748279176,0.298624976090638
0,8,0.125,0.0848342898244071,1,0.297349262489588,0.314958828171461
0,8,0.125,0.0848342898244071,1,0.170337948045686,0.177544612551771
0,2,0.125,0.000999999999999999,1,0.15679127932472,0.214926350498204
0,2,0.125,0.000999999999999999,-1,0.147091083218102,0.197861547607068
0,2,0.125,0.000999999999999999,1,0.243214504036096,0.264062477388612
0,2,0.125,0.000999999999999999,1,0.209559330345297,0.210377306135275
0,2,0.125,0.000999999999999999,1,0.248495041236448,0.269477658577031
0,2,0.125,0.000999999999999999,1,0.0907927055664719,0.095623961579025
0,2,0.125,0.000999999999999999,-1,0.170050916130089,0.170377237609233
0,2,0.125,0.000999999999999999,1,0.106937709533312,0.144242109837926
0,2,0.1,0.00163789370695406,1,0.133178099302717,0.186868841124538
0,2,0.1,0.00163789370695406,1,0.0600034279840218,0.066428600217845
0,2,0.1,0.00163789370695406,1,0.0791546264260245,0.0795040554567771
0,2,0.1,0.00163789370695406,1,0.0636920913261543,0.0730033937270292
0,2,0.1,0.00163789370695406,1,0.342629565197274,0.343278949847794
0,2,0.1,0.00163789370695406,-1,0.101813242398146,0.115798961134279
0,2,0.1,0.00163789370695406,1,0.171880029444923,0.184576374062392
0,2,0.1,0.00163789370695406,1,0.241225777386202,0.241250367237087
0,8,0.125,0.0316227766016838,1,0.169779114063587,0.169820024897527
0,8,0.125,0.0316227766016838,1,0.123040040823186,0.139586507848931
0,8,0.125,0.0316227766016838,1,0.251346624426315,0.251433995046849
0,8,0.125,0.0316227766016838,1,0.129431935782975,0.181094921882568
0,8,0.125,0.0316227766016838,1,0.158910200255991,0.169031129863972
0,8,0.125,0.0316227766016838,-1,0.149911294773997,0.151742985338518
0,8,0.125,0.0316227766016838,1,0.0704149885667636,0.0720131886152531
0,8,0.125,0.0316227766016838,1,0.333758586263242,0.428094898194797
0,4,0.125,0.00268269579527972,1,0.304778390192414,0.320024866302529
0,4,0.125,0.00268269579527972,1,0.253957416220337,0.276930456035854
0,4,0.125,0.00268269579527972,1,0.126671403466173,0.148408382342568
0,4,0.125,0.00268269579527972,1,0.0296013051189373,0.0321774509014617
0,4,0.125,0.00268269579527972,1,0.11183252923921,0.121162147568693
0,4,0.125,0.00268269579527972,-1,0.277985372661683,0.314840080164886
0,4,0.125,0.00268269579527972,1,0.131605230645133,0.148372228609979
0,4,0.125,0.00268269579527972,1,0.0301043238647268,0.0418024305600141
0,3,0.1,0.000999999999999999,1,0.104311001720943,0.1060527251845
0,3,0.1,0.000999999999999999,1,0.0608832550346389,0.0608988411795759
0,3,0.1,0.000999999999999999,1,0.217536476453247,0.221263621821779
0,3,0.1,0.000999999999999999,1,0.0946203518323294,0.115060781854813
0,3,0.1,0.000999999999999999,-1,0.142692716519433,0.166063277689515
0,3,0.1,0.000999999999999999,1,0.0088196221926955,0.0104442570266796
0,3,0.1,0.000999999999999999,-1,0.0327029908449821,0.042802670633997
0,3,0.1,0.000999999999999999,1,0.133504131119427,0.166677251529426
0,6,0.125,0.000999999999999999,1,0.0189569180258079,0.0263787411367417
0,6,0.125,0.000999999999999999,1,0.0405009061746281,0.0513257403408439
0,6,0.125,0.000999999999999999,1,0.156250520520218,0.156646126328848
0,6,0.125,0.000999999999999999,1,0.521093077535609,0.54462121480514
0,6,0.125,0.000999999999999999,1,0.262081505255306,0.267702418148739
0,6,0.125,0.000999999999999999,1,0.143321139279302,0.150792308585249
0,6,0.125,0.000999999999999999,1,0.116875945589657,0.12353535871934
0,6,0.125,0.000999999999999999,1,0.102969938219629,0.103266397823948
0,6,0.125,0.00163789370695406,1,0.104081210802236,0.110486515939338
0,6,0.125,0.00163789370695406,1,0.237560294699569,0.243358581954976
0,6,0.125,0.00163789370695406,1,0.128120939566682,0.174574713015157
0,6,0.125,0.00163789370695406,1,0.127661208003401,0.139221764097318
0,6,0.125,0.00163789370695406,1,0.350414196552087,0.357779578720433
0,6,0.125,0.00163789370695406,1,0.165979499033442,0.166148537528994
0,6,0.125,0.00163789370695406,-1,0.0424355355452162,0.0530333931115733
0,6,0.125,0.00163789370695406,1,0.153004944861925,0.15311288224446
0,6,0.125,0.00439397056076079,1,0.0204963609031046,0.020779928203843
0,6,0.125,0.00439397056076079,1,0.116101822824406,0.125039917283389
